0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,0.000000000000000000e+00
4.166666666666666435e-02,-3.654507664591465500e-06
6.250000000000000000e-02,-1.885577279172473972e-04
8.333333333333332871e-02,-5.125645887487617321e-04
1.041666666666666574e-01,-8.256651971946699390e-04
1.250000000000000000e-01,8.138877278112427059e-04
1.458333333333333148e-01,-1.388937813715021390e-03
1.666666666666666574e-01,-4.754987343800267351e-03
1.875000000000000000e-01,9.598394954071652954e-03
2.083333333333333148e-01,7.488802669554383857e-05
2.291666666666666574e-01,-2.192622226393353690e-02
2.500000000000000000e-01,1.979653650552340438e-02
2.708333333333333148e-01,2.364913988741188661e-02
2.916666666666666297e-01,-5.536569577658854990e-02
3.125000000000000000e-01,1.201871091178529673e-02
3.333333333333333148e-01,6.885955902867346712e-02
3.541666666666666297e-01,-6.928602954230198008e-02
3.750000000000000000e-01,-3.951796849741785744e-02
3.958333333333333148e-01,1.286127930120870566e-01
4.166666666666666297e-01,-5.923523968314942101e-02
4.375000000000000000e-01,-1.196515604764281787e-01
4.583333333333333148e-01,1.827716626185975357e-01
4.791666666666666297e-01,4.295205680688203576e-04
5.000000000000000000e-01,-2.558663144526920896e-01
5.208333333333332593e-01,1.959852132359810040e-01
5.416666666666666297e-01,1.587530830352072708e-01
5.625000000000000000e-01,-4.055353121855078125e-01
5.833333333333332593e-01,-1.686025546633254657e-01
6.041666666666666297e-01,5.622935667939515936e-01
6.250000000000000000e-01,3.911515853698367962e-01
6.458333333333332593e-01,-3.666379507157829787e-01
6.666666666666666297e-01,-2.034681837754477862e-01
6.875000000000000000e-01,4.672067961609560616e-01
7.083333333333332593e-01,2.440842333760157024e-01
7.291666666666666297e-01,-5.159028321594290034e-01
7.500000000000000000e-01,-3.488546222340672687e-01
7.708333333333332593e-01,4.254491708712656584e-01
7.916666666666666297e-01,2.721816447703303554e-01
8.125000000000000000e-01,-4.863860489211432325e-01
8.333333333333332593e-01,-3.191804716729453317e-01
8.541666666666666297e-01,4.510910506159414579e-01
8.750000000000000000e-01,2.986498640024461970e-01
8.958333333333332593e-01,-4.568464952492102271e-01
9.166666666666666297e-01,-2.933624026011530939e-01
9.375000000000000000e-01,4.613775286499042783e-01
9.583333333333332593e-01,3.091088058123075410e-01
9.791666666666666297e-01,-4.535691015022004224e-01
1.000000000000000000e+00,-3.021492041279238427e-01
1.020833333333333259e+00,4.530065509506421839e-01
1.041666666666666519e+00,3.090195910697302040e-01
1.062500000000000000e+00,-4.459020273346485097e-01
1.083333333333333259e+00,-2.907760584310410401e-01
1.104166666666666519e+00,4.625606486977551501e-01
1.125000000000000000e+00,3.130207699439994107e-01
1.145833333333333259e+00,-4.479854028398245203e-01
1.166666666666666519e+00,-2.923832103232000823e-01
1.187500000000000000e+00,4.590589371149670361e-01
1.208333333333333259e+00,3.044506707305916215e-01
1.229166666666666519e+00,-4.535452969991959904e-01
1.250000000000000000e+00,-3.016271862570381046e-01
1.270833333333333259e+00,4.444328991195725109e-01
1.291666666666666519e+00,2.872627355637823454e-01
1.312500000000000000e+00,-4.725184080020597976e-01
1.333333333333333259e+00,-3.307154745324262235e-01
1.354166666666666519e+00,4.132037996770038246e-01
1.375000000000000000e+00,2.562572556160358506e-01
1.395833333333333259e+00,-5.057721911770139966e-01
1.416666666666666519e+00,-3.618775397363969692e-01
1.437500000000000000e+00,3.769661697209182316e-01
1.458333333333333259e+00,2.172002449976664362e-01
1.479166666666666519e+00,-5.033713977884866075e-01
1.500000000000000000e+00,-3.320475162474728625e-01
1.520833333333333259e+00,4.106025216962500557e-01
1.541666666666666519e+00,2.509523974565588400e-01
1.562500000000000000e+00,-4.634855214441119253e-01
1.583333333333333259e+00,-2.855643714886811346e-01
1.604166666666666519e+00,4.625974097352748005e-01
1.625000000000000000e+00,3.009364444353360146e-01
1.645833333333333259e+00,-4.807057225251559762e-01
1.666666666666666519e+00,-3.362457795875408717e-01
1.687500000000000000e+00,4.207635421187694846e-01
1.708333333333333259e+00,2.546890010347735434e-01
1.729166666666666519e+00,-4.432532983031860496e-01
1.750000000000000000e+00,-2.364375945775230858e-01
1.770833333333333259e+00,5.222106064315330531e-01
1.791666666666666519e+00,3.544557066895863140e-01
1.812500000000000000e+00,-4.171535909406821618e-01
1.833333333333333259e+00,-2.641401013243078744e-01
1.854166666666666519e+00,4.903139528756063070e-01
1.875000000000000000e+00,3.259436888409274480e-01
1.895833333333333259e+00,-4.494309688762169186e-01
1.916666666666666519e+00,-3.025171597493528930e-01
1.937500000000000000e+00,4.400206215587425529e-01
1.958333333333333259e+00,2.798727864821080047e-01
1.979166666666666519e+00,-4.762252526083213811e-01
2.000000000000000000e+00,-3.352043158664926303e-01
2.020833333333333037e+00,4.116282703468812643e-01
2.041666666666666519e+00,2.575184272453053813e-01
2.062500000000000000e+00,-4.722975821739170410e-01
2.083333333333333037e+00,-3.150378406584808388e-01
2.104166666666666519e+00,4.384666549057360529e-01
2.125000000000000000e+00,3.267088256217083875e-01
2.145833333333333037e+00,-4.227819720493591893e-01
2.166666666666666519e+00,-2.687143698240646028e-01
2.187500000000000000e+00,1.741755089940274781e-01
